sample_index,reconstruction_error,error_above_threshold,severity_score,timestamp,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11
1291,0.14455452155129747,0.014541605890002002,0.111847394668736,2024-11-04 10:10:13.860,0.17,0.19,0.15,0,7912068,10092304,10305916,0,18270745,1704681,2024-11-04 10:00:13.850
1168,0.1444867134228615,0.014473797761566043,0.11132584549732437,2024-11-04 08:15:13.857,0.09,0.11,0.18,0,7910560,10092228,10306376,630179392,18206893,1689266,2024-11-04 08:06:14.817
1390,0.1444847873838295,0.01447187172253403,0.11131103128427318,2024-11-04 11:49:13.827,0.25,0.27,0.31,0,7908324,10092292,10307664,631523307,18338195,1717069,2024-11-04 11:40:13.830
1166,0.1444757355548465,0.014462819893551027,0.11124140874764317,2024-11-04 08:13:13.837,0.37,0.23,0.22,0,7906584,10090608,10286956,601298317,17621035,1688996,2024-10-31 14:52:36.480
1388,0.14440821452450214,0.014395298863206674,0.1107220678036999,2024-11-04 11:47:13.897,0.19,0.25,0.3,0,7918000,10092312,10307520,631510876,18336529,1716837,2024-11-04 11:38:13.810
1173,0.14439490125468413,0.014381985593388658,0.11061966820939576,2024-11-04 08:20:13.853,0.22,0.16,0.18,0,7911092,10092228,10306548,630210326,18209070,1689867,2024-11-04 08:11:13.860
1263,0.14439099997390265,0.014378084312607176,0.11058966133845037,2024-11-04 09:45:13.813,0.27,0.2,0.16,0,7910604,10092264,10302900,630749560,18254589,1701096,2024-11-04 09:36:13.900
1219,0.1443804594070585,0.014367543745763017,0.11050858810975962,2024-11-04 09:03:13.877,0.12,0.17,0.16,0,7911268,10092232,10306060,630478191,18232497,1695517,2024-11-04 08:54:13.830
1270,0.14436745830528017,0.014354542643984697,0.11040858956952082,2024-11-04 09:50:13.840,0.32,0.22,0.16,0,7911376,10092288,10302980,630793590,18260116,1702080,2024-11-04 09:43:13.830
1198,0.14432645880232162,0.014313543141026147,0.11009324010789225,2024-11-04 08:42:13.813,0.22,0.19,0.16,0,7911748,10092252,10306092,630353246,18218608,1692961,2024-11-04 08:34:13.820
2068,0.14429246186364256,0.014279546202347088,0.1098317511742264,2024-11-05 14:07:22.530,0.55,0.44,0.33,0,7912440,10092836,10312816,640672338,18826235,1799855,2024-11-05 13:58:22.523
1222,0.14422508069208262,0.01421216503078715,0.10931348596021123,2024-11-04 09:06:13.820,0.16,0.17,0.15,0,7912420,10092232,10301928,630496874,18233986,1695900,2024-11-04 08:57:13.850
1378,0.14419760995807582,0.014184694296780348,0.10910219361385415,2024-11-04 11:37:14.080,0.2,0.32,0.32,0,7913896,10092312,10307164,631447246,18326957,1715245,2024-11-04 11:28:13.853
1389,0.14419722040428304,0.014184304742987569,0.10909919734390051,2024-11-04 11:48:13.843,0.32,0.28,0.31,0,7912212,10092312,10307664,631517097,18337403,1716952,2024-11-04 11:39:13.830
1204,0.14414257521729595,0.014129659556000485,0.10867889150959831,2024-11-04 08:48:13.873,0.21,0.19,0.16,0,7911344,10092232,10305160,630385332,18224567,1693692,2024-11-04 08:39:13.777
2141,0.14410497563299532,0.01409205997169985,0.10838969267031846,2024-11-05 15:20:22.530,0.1,0.18,0.22,0,7910068,10092840,10312668,641125025,18874383,1808768,2024-11-05 15:11:22.517
1259,0.14409381479416145,0.014080899132865976,0.10830384859261967,2024-11-04 09:41:14.290,0.11,0.14,0.15,0,7911688,10092264,10302952,630718513,18250792,1700424,2024-11-04 09:31:13.820
1211,0.14407025557120806,0.014057339909912592,0.10812264180378986,2024-11-04 08:55:13.890,0.08,0.13,0.14,0,7910664,10092232,10305880,630428482,18228545,1694543,2024-11-04 08:46:14.047
1205,0.1440355202757975,0.014022604614502027,0.10785547376718452,2024-11-04 08:49:14.167,0.35,0.24,0.18,0,7910760,10092232,10306216,630392212,18225865,1693814,2024-11-04 08:40:13.837
1202,0.14403237711709216,0.014019461455796689,0.10783129802518727,2024-11-04 08:46:14.047,0.09,0.17,0.15,0,7910552,10092228,10305252,630374632,18221540,1693460,2024-11-04 08:37:25.803
1218,0.144031995526985,0.014019079865689538,0.10782836300826829,2024-11-04 09:02:13.833,0.12,0.17,0.16,0,7911588,10092232,10306112,630471925,18232038,1695397,2024-11-04 08:53:13.793
1387,0.14403120437861025,0.01401828871731478,0.1078222778561068,2024-11-04 11:46:13.877,0.22,0.27,0.31,0,7920316,10092312,10307704,631504477,18335474,1716690,2024-11-04 11:37:14.080
1395,0.14400811007239253,0.013995194411097062,0.10764464699458623,2024-11-04 11:54:13.850,0.26,0.29,0.31,0,7912828,10092292,10307628,631554600,18342544,1717695,2024-11-04 11:45:13.803
1385,0.14399608645327514,0.013983170791979666,0.1075521668047817,2024-11-04 11:44:13.853,0.32,0.3,0.32,0,7921068,10092312,10307700,631491450,18333700,1716257,2024-11-04 11:35:13.830
1394,0.1439391215453621,0.013926205884066623,0.10711401873600486,2024-11-04 11:53:13.843,0.22,0.28,0.31,0,7912828,10092292,10307668,631548358,18341735,1717581,2024-11-04 11:44:13.853
1267,0.1439296853207226,0.01391676965942712,0.10704143960345094,2024-11-04 09:47:13.840,0.2,0.18,0.15,0,7911880,10096312,10302892,630768874,18256209,1701576,2024-11-04 09:39:13.827
1203,0.143919242034635,0.013906326373339523,0.10696111461393372,2024-11-04 08:47:13.847,0.18,0.19,0.16,0,7911000,10092232,10305168,630379125,18223044,1693571,2024-11-04 08:38:13.830
1393,0.14389346561006766,0.013880549948772192,0.10676285412238007,2024-11-04 11:52:13.857,0.3,0.3,0.32,0,7911188,10092292,10307552,631542126,18340929,1717451,2024-11-04 11:43:13.833
1621,0.14387278652503788,0.013859870863742407,0.10660380003975603,2024-11-04 15:37:13.883,0.21,0.34,0.44,0,7911600,10092520,10308868,632948517,18488681,1745408,2024-11-04 15:28:13.897
2140,0.143872671568781,0.013859755907485533,0.10660291584870248,2024-11-05 15:19:22.533,0.17,0.2,0.22,0,7911440,10092840,10312508,641118711,18873562,1808644,2024-11-05 15:10:22.510
1238,0.1437682979883189,0.013755382327023419,0.10580012191141377,2024-11-04 09:22:13.857,0.4,0.25,0.18,1,7927316,10092236,10302380,630605409,18241393,1697870,2024-11-04 09:13:13.827
1290,0.14375275921732958,0.01373984355603411,0.1056806047779792,2024-11-04 10:09:13.857,0.35,0.2,0.16,0,7913376,10092284,10306340,630895863,18269869,1704538,2024-11-04 09:59:13.857
1396,0.14374118913957554,0.013728273478280067,0.10559161302131263,2024-11-04 11:55:13.850,0.44,0.33,0.33,0,7912376,10092292,10308120,631560891,18343286,1717825,2024-11-04 11:46:13.877
1354,0.1437177077151786,0.013704792053883141,0.10541100462346623,2024-11-04 11:14:13.860,0.38,0.31,0.26,0,7913152,10092288,10305984,631304137,18312685,1712294,2024-11-04 11:05:13.860
1392,0.14370553453291823,0.013692618871622764,0.10531737406223729,2024-11-04 11:51:13.833,0.3,0.29,0.31,0,7913468,10092292,10307668,631535885,18339877,1717327,2024-11-04 11:42:13.880
1269,0.14366967312955065,0.013656757468255176,0.10504154451726337,2024-11-04 09:49:13.980,0.35,0.21,0.16,0,7912288,10096312,10307100,630787420,18259381,1701924,2024-11-04 09:42:13.893
1391,0.14366347883953665,0.013650563178241176,0.10499390086599616,2024-11-04 11:50:13.850,0.25,0.28,0.31,0,7912200,10092292,10307688,631529636,18339031,1717196,2024-11-04 11:41:13.850
1215,0.14364501032663876,0.013632094665343292,0.10485184949514623,2024-11-04 08:59:13.877,0.19,0.19,0.16,0,7910648,10092232,10305920,630453122,18230517,1695028,2024-11-04 08:50:13.850
1386,0.14358693243823073,0.01357401677693526,0.10440514088844646,2024-11-04 11:45:13.803,0.21,0.27,0.31,0,7920272,10092312,10307724,631498125,18334722,1716510,2024-11-04 11:36:13.853
1169,0.14354647400399823,0.013533558342702756,0.10409395308047587,2024-11-04 08:16:13.810,0.11,0.11,0.17,0,7911080,10092228,10306272,630185420,18207522,1689385,2024-11-04 08:07:13.790
1216,0.14352395697356066,0.013511041312265187,0.10392076236074592,2024-11-04 09:00:13.907,0.14,0.18,0.16,0,7910576,10092232,10305984,630459289,18230889,1695151,2024-11-04 08:51:13.930
1384,0.1435182409750055,0.013505325313710043,0.10387679750905351,2024-11-04 11:43:13.833,0.27,0.29,0.31,0,7912292,10092312,10307188,631484868,18332519,1715986,2024-11-04 11:34:13.843
2065,0.1435045176336493,0.013491601972353828,0.10377124383166376,2024-11-05 14:04:22.530,0.51,0.35,0.28,0,7912716,10092836,10312808,640653648,18824441,1799491,2024-11-05 13:55:22.520
1217,0.14349662247258446,0.013483706811288992,0.10371051785667368,2024-11-04 09:01:13.860,0.17,0.19,0.16,0,7911328,10092232,10301900,630465548,18231421,1695269,2024-11-04 08:52:13.830
2138,0.14348082666258008,0.01346791100128461,0.10358902369646629,2024-11-05 15:17:22.550,0.12,0.16,0.21,0,7912656,10092840,10312392,641106067,18871728,1808396,2024-11-05 15:08:22.487
1213,0.14345074904140695,0.01343783338011148,0.10335768036399702,2024-11-04 08:57:13.850,0.23,0.18,0.16,0,7909960,10092232,10305816,630440761,18229525,1694782,2024-11-04 08:48:13.873
1212,0.1434449003586164,0.013431984697320931,0.10331269496573255,2024-11-04 08:56:13.837,0.23,0.17,0.15,0,7910540,10092232,10301632,630434622,18228935,1694664,2024-11-04 08:47:13.847
1268,0.14339846033711778,0.013385544675822314,0.10295549951893862,2024-11-04 09:48:13.850,0.12,0.15,0.14,0,7914380,10096312,10302984,630781324,18257980,1701802,2024-11-04 09:41:14.290
2069,0.14338458028768591,0.013371664626390445,0.10284874051456379,2024-11-05 14:08:22.553,0.44,0.43,0.33,0,7912764,10092836,10312572,640678610,18826691,1799971,2024-11-05 13:59:22.527
1214,0.14335377438498279,0.013340858723687316,0.10261179557300595,2024-11-04 08:58:13.820,0.15,0.18,0.15,0,7912004,10092232,10305908,630446938,18230046,1694905,2024-11-04 08:49:14.167
2139,0.14335250266587773,0.013339587004582265,0.10260201409015418,2024-11-05 15:18:21.823,0.27,0.21,0.23,0,7912856,10092840,10312412,641112441,18872632,1808523,2024-11-05 15:09:22.530
1381,0.14334824526321166,0.01333532960191619,0.10256926809223221,2024-11-04 11:40:13.830,0.29,0.3,0.31,0,7912016,10092312,10307220,631465946,18329800,1715610,2024-11-04 11:31:13.830
1171,0.1432736242490856,0.013260708587790132,0.10199531731398447,2024-11-04 08:18:13.877,0.22,0.13,0.17,0,7911144,10092228,10306316,630197779,18208262,1689627,2024-11-04 08:09:13.887
1172,0.14326437409453274,0.013251458433237273,0.1019241693476012,2024-11-04 08:19:13.837,0.27,0.16,0.18,0,7911948,10092228,10306544,630203870,18208679,1689746,2024-11-04 08:10:13.830
1170,0.1432117942517449,0.013198878590449437,0.10151974919810763,2024-11-04 08:17:13.867,0.04,0.09,0.16,0,7913436,10092228,10306376,630191627,18207914,1689505,2024-11-04 08:08:13.820
2137,0.1431802814491332,0.013167365787837726,0.10127736710513308,2024-11-05 15:16:22.530,0.09,0.17,0.21,0,7912492,10092840,10312392,641099817,18871063,1808269,2024-11-05 15:07:22.500
1382,0.1431281609977148,0.013115245336419334,0.10087648038435393,2024-11-04 11:41:13.850,0.24,0.29,0.31,0,7912408,10092312,10307204,631472315,18330826,1715736,2024-11-04 11:32:13.823
1379,0.14312161332252862,0.013108697661233154,0.10082611865565277,2024-11-04 11:38:13.810,0.22,0.3,0.31,0,7912352,10092312,10307164,631453447,18328057,1715369,2024-11-04 11:29:13.920
1260,0.14287027289276402,0.012857357231468552,0.09889292279979348,2024-11-04 09:42:13.893,0.09,0.13,0.14,0,7910968,10092264,10306996,630724694,18251494,1700548,2024-11-04 09:32:13.923
1201,0.14282916521891173,0.01281624955761626,0.09857674133702723,2024-11-04 08:45:14.037,0.19,0.2,0.16,0,7912872,10092232,10305068,630366393,18220360,1693314,2024-11-04 08:36:14.023
1383,0.1428244979879656,0.012811582326670123,0.09854084312705019,2024-11-04 11:42:13.880,0.22,0.28,0.31,0,7911968,10092312,10307208,631478607,18331640,1715861,2024-11-04 11:33:13.813
1380,0.14280406136618193,0.012791145704886459,0.0983836539610376,2024-11-04 11:39:13.830,0.17,0.28,0.31,0,7912736,10092312,10307196,631459690,18328835,1715489,2024-11-04 11:30:13.820
1397,0.14275708519555738,0.012744169534261912,0.09802233469990414,2024-11-04 11:56:14.043,0.33,0.33,0.32,0,7912364,10092292,10308120,631567152,18344011,1717952,2024-11-04 11:47:13.897
2070,0.14269919624152475,0.012686280580229276,0.09757707929017663,2024-11-05 14:09:22.543,0.32,0.42,0.33,0,7910368,10092836,10312724,640685655,18827529,1800098,2024-11-05 14:00:22.483
2142,0.1425299541211023,0.01251703845980684,0.09627534615419082,2024-11-05 15:21:22.513,0.56,0.3,0.25,3,7934136,10092888,10316868,641140746,18875176,1808887,2024-11-05 15:12:22.510
2064,0.142411525375334,0.012398609714038528,0.09536444630115748,2024-11-05 14:03:21.797,0.53,0.32,0.27,0,7911388,10092836,10312552,640647455,18823997,1799374,2024-11-05 13:54:22.517
2136,0.14226512986117248,0.012252214199877015,0.0942384388316927,2024-11-05 15:15:22.510,0.16,0.19,0.22,0,7914020,10092840,10312408,641093583,18870450,1808143,2024-11-05 15:06:22.540
1398,0.14225858694697596,0.012245671285680493,0.09418811372235074,2024-11-04 11:57:13.873,0.26,0.31,0.32,0,7913632,10092312,10308164,631573358,18344686,1718079,2024-11-04 11:48:13.843
1399,0.14200719944203358,0.011994283780738108,0.09225455578571243,2024-11-04 11:58:13.853,0.2,0.3,0.31,0,7911920,10092312,10308148,631579666,18346007,1718205,2024-11-04 11:49:13.827
1353,0.14192421441029882,0.011911298749003346,0.0916162728019591,2024-11-04 11:13:13.913,0.46,0.31,0.26,0,7911968,10092288,10305984,631297951,18311107,1712176,2024-11-04 11:04:14.093
1305,0.14187944157450183,0.01186652591320636,0.09127190058655839,2024-11-04 10:24:14.077,0.2,0.19,0.16,0,7912912,10092284,10306284,630994377,18279484,1706332,2024-11-04 10:15:13.840
1622,0.14182819376104472,0.011815278099749249,0.09087772579864255,2024-11-04 15:38:13.860,0.11,0.29,0.41,0,7913288,10092520,10309128,632954672,18489120,1745527,2024-11-04 15:29:13.860
1402,0.14168020893513156,0.011667293273836088,0.08973949406866054,2024-11-04 12:01:13.920,0.57,0.35,0.33,0,7914876,10092312,10307676,631598311,18348349,1718568,2024-11-04 11:52:13.857
1240,0.14167187127978711,0.011658955618491645,0.08967536462965801,2024-11-04 09:24:13.843,0.13,0.21,0.17,0,7912224,10092260,10306496,630617776,18242068,1698120,2024-11-04 09:15:13.887
2135,0.14151810229596795,0.011505186634672482,0.08849264379736965,2024-11-05 15:14:22.533,0.13,0.18,0.22,0,7911884,10092840,10312376,641087388,18869755,1808019,2024-11-05 15:05:22.537
1261,0.14150745036883852,0.011494534707543053,0.08841071403619746,2024-11-04 09:43:13.830,0.12,0.13,0.14,0,7910624,10092264,10302872,630730876,18252220,1700676,2024-11-04 09:33:13.843
1400,0.14146145534227708,0.011448539680981612,0.08805694128733253,2024-11-04 11:59:14.060,0.15,0.27,0.31,0,7913556,10092312,10308164,631585904,18346948,1718321,2024-11-04 11:50:13.850
1407,0.14144377052137372,0.011430854860078249,0.08792091771757093,2024-11-04 12:06:13.833,0.33,0.31,0.32,0,7914148,10092316,10307688,631629439,18352623,1719191,2024-11-04 11:57:13.873
1306,0.14142430853431376,0.011411392873018289,0.08777122499695954,2024-11-04 10:25:13.860,0.18,0.19,0.16,0,7913004,10092284,10306308,631000463,18279985,1706454,2024-11-04 10:16:13.847
1403,0.14139826706042397,0.011385351399128496,0.08757092586700513,2024-11-04 12:02:13.800,0.42,0.35,0.33,0,7913340,10092316,10307720,631604530,18348987,1718690,2024-11-04 11:53:13.843
1401,0.14133318643215043,0.011320270770854957,0.08707035538181515,2024-11-04 12:00:14.090,0.3,0.3,0.31,0,7912304,10092312,10308144,631592106,18347702,1718445,2024-11-04 11:51:13.833
2071,0.1413065937641721,0.011293678102876625,0.08686581671853642,2024-11-05 14:10:22.510,0.32,0.4,0.33,0,7912720,10092836,10312928,640692215,18828170,1800217,2024-11-05 14:01:22.520
1277,0.14127184507970392,0.011258929418408448,0.08659854569941164,2024-11-04 09:57:13.997,0.11,0.18,0.16,0,7915152,10102432,10306148,630826069,18263181,1702944,2024-11-04 09:48:13.850
1273,0.14126483969885542,0.011251924037559952,0.08654466350768582,2024-11-04 09:53:13.867,0.18,0.21,0.17,1,7923028,10102432,10303236,630807754,18261395,1702453,2024-11-04 09:45:23.790
1406,0.14116285495918576,0.011149939297890293,0.08576024344333355,2024-11-04 12:05:13.827,0.26,0.28,0.31,0,7914848,10092316,10307688,631623214,18351754,1719063,2024-11-04 11:56:14.043
2031,0.14112573655457486,0.01111282089327939,0.08547474561858204,2024-11-05 13:33:43.577,0.38,0.35,0.32,0,7913356,10092832,10311244,640469018,18802016,1795403,2024-11-05 13:26:22.510
1304,0.14111469696548493,0.011101781304189456,0.08538983413856652,2024-11-04 10:23:14.607,0.18,0.19,0.16,0,7912488,10092284,10306320,630988087,18278960,1706222,2024-11-04 10:14:13.833
1307,0.14103626092037846,0.011023345259082995,0.08478653988347265,2024-11-04 10:26:13.833,0.18,0.18,0.15,0,7912772,10092284,10306288,631006028,18280679,1706575,2024-11-04 10:17:13.907
1405,0.14071247021623579,0.010699554554940316,0.08229608958862498,2024-11-04 12:04:14.747,0.13,0.27,0.3,0,7913276,10092316,10307708,631616948,18350727,1718940,2024-11-04 11:55:13.850
1404,0.14062453935957608,0.010611623698280614,0.08161976557718004,2024-11-04 12:03:13.843,0.25,0.32,0.32,0,7914860,10092316,10307684,631610738,18349651,1718810,2024-11-04 11:54:13.850
2032,0.14052313617587361,0.010510220514578145,0.08083981857586332,2024-11-05 13:34:22.557,0.31,0.33,0.32,0,7911904,10092832,10311224,640475555,18802377,1795527,2024-11-05 13:27:22.747
1308,0.14050845677722423,0.010495541115928764,0.08072691134218798,2024-11-04 10:27:13.863,0.07,0.15,0.14,0,7912832,10092284,10302244,631012356,18281440,1706695,2024-11-04 10:18:14.027
2072,0.14041511940303397,0.010402203741738503,0.0800090028658223,2024-11-05 14:11:22.517,0.3,0.38,0.32,0,7913244,10092836,10312928,640697626,18828769,1800341,2024-11-05 14:02:22.557
1408,0.14039717276227934,0.010384257100983868,0.07987096549727818,2024-11-04 12:07:14.030,0.21,0.28,0.31,0,7912876,10092316,10307608,631635304,18353365,1719311,2024-11-04 11:58:13.853
2073,0.14026311388692808,0.010250198225632612,0.07883984582221065,2024-11-05 14:12:22.497,0.43,0.43,0.34,0,7912636,10092836,10312928,640704050,18829409,1800464,2024-11-05 14:03:21.797
2134,0.1402491950815892,0.010236279420293731,0.07873278872509008,2024-11-05 15:13:22.533,0.17,0.2,0.22,0,7913020,10092840,10312376,641081392,18867894,1807892,2024-11-05 15:04:22.520
2063,0.14023191403762922,0.010218998376333749,0.07859987082326406,2024-11-05 14:02:22.557,0.26,0.24,0.24,0,7911816,10092832,10312548,640641280,18823570,1799250,2024-11-05 13:53:22.570
1623,0.1401969518877481,0.010184036226452642,0.07833095792562404,2024-11-04 15:39:13.877,0.23,0.31,0.41,0,7911776,10092520,10309604,632960892,18489776,1745651,2024-11-04 15:30:13.827
1352,0.14016660381785073,0.010153688156555263,0.07809753442502014,2024-11-04 11:12:13.903,0.27,0.26,0.25,0,7912408,10092288,10305984,631291731,18310232,1712056,2024-11-04 11:03:14.050
1303,0.14014744212143757,0.010134526460142096,0.07795015140298957,2024-11-04 10:22:13.803,0.3,0.2,0.16,0,7911152,10092284,10302208,630981901,18278253,1706100,2024-11-04 10:13:13.917
1239,0.13992132599910734,0.009908410337811868,0.07621096940572326,2024-11-04 09:23:13.837,0.35,0.26,0.18,0,7911840,10092260,10302444,630611576,18241714,1697997,2024-11-04 09:14:13.870
1272,0.13989849211839314,0.009885576457097672,0.07603534161829881,2024-11-04 09:52:14.043,0.22,0.22,0.17,0,7912700,10102432,10303256,630805876,18261246,1702327,2024-11-04 09:45:13.813
1409,0.13983517485616326,0.009822259194867788,0.07554833413978924,2024-11-04 12:08:13.850,0.11,0.24,0.3,0,7912200,10092316,10307712,631641279,18354155,1719436,2024-11-04 11:59:14.060
1276,0.13974951478662262,0.00973659912532715,0.0748894759863132,2024-11-04 09:56:13.847,0.21,0.2,0.17,0,7913984,10102452,10302228,630819886,18262540,1702820,2024-11-04 09:47:13.840
1301,0.13969867379800818,0.009685758136712713,0.07449843030938302,2024-11-04 10:20:13.867,0.21,0.17,0.15,0,7910544,10092284,10306320,630969597,18277085,1705860,2024-11-04 10:11:13.857
1309,0.13967090574836033,0.00965799008706486,0.07428485114683125,2024-11-04 10:28:13.850,0.14,0.15,0.14,0,7913180,10092284,10302248,631018603,18282156,1706820,2024-11-04 10:19:13.847
1302,0.13963879172976307,0.009625876068467598,0.07403784477493414,2024-11-04 10:21:13.867,0.22,0.17,0.15,0,7910880,10092284,10308336,630975757,18277642,1705981,2024-11-04 10:12:13.837
1321,0.13940339342404154,0.009390477762746069,0.07222726846007956,2024-11-04 10:40:13.893,0.27,0.25,0.2,0,7912688,10092284,10307304,631093402,18292084,1708265,2024-11-04 10:31:13.820
2033,0.13934690405907993,0.00933398839778446,0.07179277805061306,2024-11-05 13:35:22.530,0.36,0.34,0.32,0,7913128,10092832,10311288,640481390,18802835,1795644,2024-11-05 13:28:22.560
1628,0.13931836044362295,0.009305444782327477,0.0715732335898816,2024-11-04 15:44:13.830,0.33,0.28,0.37,0,7911040,10092520,10305568,632991921,18492357,1746274,2024-11-04 15:35:13.843
2029,0.13911956537052272,0.009106649709227255,0.0700441926319962,2024-11-05 13:32:22.963,0.3,0.31,0.31,0,7913004,10092832,10311216,640456636,18800773,1795151,2024-11-05 13:24:22.543
1410,0.1390460918139538,0.009033176152658334,0.06947906757349562,2024-11-04 12:09:13.840,0.23,0.26,0.3,0,7912056,10092316,10307780,631647629,18355003,1719559,2024-11-04 12:00:14.090
1310,0.1390379181785637,0.009025002517268232,0.06941619970111133,2024-11-04 10:29:13.867,0.05,0.13,0.13,0,7910504,10092284,10306376,631024864,18283719,1706944,2024-11-04 10:20:13.867
1322,0.13897100567437295,0.008958090013077485,0.06890153926256641,2024-11-04 10:42:13.930,0.35,0.28,0.22,0,7912712,10092284,10307304,631099578,18292904,1708388,2024-11-04 10:32:13.810
2030,0.1388855511461157,0.00887263548482023,0.06824426203881828,2024-11-05 13:33:21.840,0.52,0.36,0.33,0,7913428,10092832,10311240,640462837,18801479,1795278,2024-11-05 13:25:22.510
2074,0.13887626695864075,0.008863351297345279,0.06817285230673338,2024-11-05 14:13:22.530,0.22,0.37,0.33,0,7914316,10092836,10312808,640710488,18830338,1800583,2024-11-05 14:04:22.530
1325,0.1387752867853093,0.008762371124013818,0.06739615890809804,2024-11-04 10:45:13.827,0.25,0.3,0.23,0,7912048,10092284,10303268,631118178,18294358,1708754,2024-11-04 10:35:13.830
1275,0.13875883462035293,0.008745918959057464,0.0672696163652078,2024-11-04 09:55:14.030,0.21,0.2,0.16,0,7914036,10102472,10302200,630817827,18262194,1702693,2024-11-04 09:46:52.130
1323,0.13873600481827383,0.008723089156978364,0.06709401994878272,2024-11-04 10:43:13.833,0.47,0.32,0.24,0,7912436,10092284,10303224,631105754,18293381,1708507,2024-11-04 10:33:14.117
1300,0.13869677137648176,0.00868385571518629,0.06679225422348906,2024-11-04 10:19:13.847,0.14,0.17,0.15,0,7911744,10092284,10306336,630963451,18276222,1705746,2024-11-04 10:10:13.860
2028,0.1386539287006157,0.008641013039320217,0.0664627279172128,2024-11-05 13:31:47.303,0.18,0.28,0.3,0,7913216,10092832,10311216,640451975,18800023,1795035,2024-11-05 13:23:22.520
1293,0.13857609627003495,0.008563180608739479,0.06586407638951763,2024-11-04 10:12:13.837,0.18,0.19,0.16,0,7925312,10092284,10302272,630920115,18272325,1704890,2024-11-04 10:03:13.870
1351,0.1385575863892826,0.00854467072798712,0.06572170683601435,2024-11-04 11:11:14.003,0.11,0.23,0.24,0,7912900,10092288,10305980,631285519,18309566,1711934,2024-11-04 11:02:13.873
1324,0.13852951172111336,0.008516596059817888,0.06550576930375894,2024-11-04 10:44:13.857,0.37,0.32,0.24,0,7912448,10092284,10303244,631112001,18293878,1708633,2024-11-04 10:34:14.127
1326,0.13850417983122765,0.008491264169932178,0.06531092797005865,2024-11-04 10:46:13.880,0.35,0.32,0.24,0,7911704,10092284,10307368,631124368,18295067,1708868,2024-11-04 10:36:13.830
2075,0.1384959751165435,0.008483059455248021,0.06524782104993133,2024-11-05 14:14:22.530,0.29,0.37,0.33,0,7912400,10092836,10312832,640717218,18830985,1800701,2024-11-05 14:05:22.513
1411,0.1384933791962224,0.00848046353492693,0.06522785441578666,2024-11-04 12:10:13.877,0.34,0.3,0.31,0,7910132,10092316,10307760,631653950,18356207,1719683,2024-11-04 12:01:13.920
1624,0.13825482969829828,0.008241914037002807,0.06339304056894099,2024-11-04 15:40:13.800,0.14,0.27,0.39,0,7913540,10092520,10309604,632967072,18490387,1745777,2024-11-04 15:31:13.887
2034,0.13824229851577652,0.008229382854481049,0.06329665643311863,2024-11-05 13:36:22.503,0.24,0.32,0.31,0,7912076,10092832,10311268,640488300,18803610,1795772,2024-11-05 13:29:22.773
2076,0.13811252530642837,0.0080996096451329,0.06229850014466012,2024-11-05 14:15:22.540,0.16,0.32,0.31,0,7919384,10092836,10312812,640723108,18831554,1800825,2024-11-05 14:06:22.517
1274,0.13805281997082455,0.008039904309529083,0.06183927395701459,2024-11-04 09:54:13.940,0.15,0.19,0.16,0,7913036,10102432,10303256,630812898,18261860,1702572,2024-11-04 09:46:13.850
1299,0.13801873957952018,0.008005823918224714,0.061577143143848656,2024-11-04 10:18:14.027,0.17,0.19,0.16,0,7915800,10092284,10306636,630957298,18275811,1705625,2024-11-04 10:09:13.857
2062,0.13796587946681244,0.007952963805516966,0.06117056728606652,2024-11-05 14:01:22.520,0.24,0.24,0.24,0,7913160,10092832,10312524,640636104,18822332,1799129,2024-11-05 13:52:22.530
1629,0.13789444833454753,0.007881532673252062,0.06062115162300275,2024-11-04 15:45:13.830,0.37,0.29,0.37,0,7913280,10092520,10305568,632998085,18492739,1746401,2024-11-04 15:36:13.833
1292,0.13783541985635217,0.007822504195056701,0.06016713151357655,2024-11-04 10:11:13.857,0.25,0.2,0.16,0,7911476,10092284,10306384,630913878,18271774,1704770,2024-11-04 10:02:13.833
1320,0.13777770149548554,0.007764785834190074,0.05972318822861099,2024-11-04 10:39:14.130,0.19,0.24,0.19,0,7911916,10092284,10307336,631087219,18291684,1708144,2024-11-04 10:30:13.870
2080,0.13771927350978658,0.007706357848491108,0.05927378683335899,2024-11-05 14:19:22.497,0.28,0.32,0.32,0,7920116,10092836,10311456,640747927,18833621,1801353,2024-11-05 14:10:22.510
1327,0.13759611429662924,0.007583198635333771,0.05832650238449556,2024-11-04 10:47:13.947,0.41,0.34,0.25,0,7913192,10092284,10307312,631130556,18295577,1708983,2024-11-04 10:37:13.887
2077,0.13753882467701112,0.007525909015715648,0.05788585678150508,2024-11-05 14:16:22.533,0.29,0.34,0.32,0,7912808,10092836,10312344,640729250,18832008,1800944,2024-11-05 14:07:22.530
1295,0.1372986713720884,0.007285755710792929,0.05603870718331934,2024-11-04 10:14:13.833,0.1,0.17,0.15,0,7915356,10092284,10306600,630932516,18273643,1705134,2024-11-04 10:05:14.033
1311,0.1372681597838065,0.007255244122511023,0.05580402597394323,2024-11-04 10:30:13.870,0.16,0.15,0.14,0,7911824,10092284,10306812,631031135,18285352,1707068,2024-11-04 10:21:13.867
2078,0.1372507537835924,0.007237838122296919,0.05567014696564955,2024-11-05 14:17:22.540,0.26,0.32,0.31,0,7912056,10092836,10312344,640735448,18832410,1801064,2024-11-05 14:08:22.553
